Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD
MOR48919,Viet Nam,Viet Nam,3/30/2021 0:00,"3 m3 wood seized from vehicle along Highway 46, Vinh, Nghe An Province - 1 arrested",Plantae,,Wood - Sawn,14,,,,,
MOR48922,Viet Nam,Viet Nam,3/1/2021 0:00,"106 sawnwood pieces (9.9 m3) & 30 logs (1.3 m3) seized in la D'Reh Commune, Gia Lai Province",Plantae,,Wood - Sawn,106,,,,,
MOR48922,Viet Nam,Viet Nam,3/1/2021 0:00,"106 sawnwood pieces (9.9 m3) & 30 logs (1.3 m3) seized in la D'Reh Commune, Gia Lai Province",Plantae,,Wood - Logs,30,,,,,
MOR48937,Viet Nam,Viet Nam,4/30/2021 0:00,"1,278 Benguet pine trees (794 m3) harvested in Toa Tinh Commune, Dien Bien Province - 1 charged",Pinus kesiya,Benguet pine,Wood - Logs,1278,,,,,
MOR48947,Viet Nam,Viet Nam,4/15/2022 0:00,"6.724 m3 rosewood seized in Hai Van tunnel, Da Nang",Dalbergia cochinchinensis,,Wood - Sawn,,,,284777000,VND Vietnamese Dong,12245.7
MOR48948,Viet Nam,Viet Nam,12/6/2022 0:00,5 logs (1.18 m3) & 30 sawn wood slats (0.5 m3) seized in Dien Bien - 1 fined,Nauclea orientalis,,Wood - Logs,5,,,,,
MOR48948,Viet Nam,Viet Nam,12/6/2022 0:00,5 logs (1.18 m3) & 30 sawn wood slats (0.5 m3) seized in Dien Bien - 1 fined,Nauclea orientalis,,Wood - Sawn,30,,,,,
MOR48949,Viet Nam,Viet Nam,12/8/2022 0:00,"78 sawn logs (0.979 m3) seized in Nam Can Border Gate, Nghe An Province - 1 suspect",Bignoniaceae,,Wood - Sawn,78,,,,,
MOR48950,Viet Nam,Viet Nam,12/26/2022 0:00,"122 lumbers (4 m3) seized at a private residence in Duc Pho, Quang Ngai Province - 1 suspect",Nephelium,,Wood - Sawn,122,,,,,
MOR48951,Viet Nam,Viet Nam,8/22/2022 0:00,"42 trees felled in Cam Xuyen District, Ha Tinh Province - 1 suspect",Plantae,,Wood - Logs,42,,,,,
MOR48952,Viet Nam,Viet Nam,7/1/2021 0:00,"217 Burretiodendron Hsienmu trees (1,764 m3) felled in Ha Giang - 23+ charged",Burretiodendron hsienmu,,Wood - Logs,217,,,,,
MOR48953,Viet Nam,Viet Nam,9/1/2022 0:00,"84 trees (147 m3) illegally harvested in Kon Tum - 3 arrested, 2 wanted",Plantae,,Wood - Logs,84,,,,,
MOR48955,Namibia,Namibia,3/21/2022 0:00,"1 warthog released from snare in Brakwater, Khomas Region",Phacochoerus africanus,Common Warthog,Individual - Live,1,,,,,
MOR48956,Namibia,Namibia,8/9/2022 0:00,"1 white rhino poached in Okahandja district, Otjozondjupa Region",Ceratotherium simum,"Grass Rhinoceros, Square-lipped Rhinoceros, White Rhinoceros, Rinoceronte blanco, Rhinocéros blanc",Individual - Dead,1,,,,,
MOR48957,Namibia,Namibia,8/7/2022 0:00,"2 white rhino poached in Outjo district, Kunene Region",Ceratotherium simum,"Grass Rhinoceros, Square-lipped Rhinoceros, White Rhinoceros, Rinoceronte blanco, Rhinocéros blanc",Individual - Dead,2,,,,,
MOR48958,Namibia,Namibia,6/27/2022 0:00,"1 oryx poached in Farm Uitkoms, Otjozondjupa Region",Oryx gazella,Gemsbok,Individual - Dead,1,,,,,
MOR48959,Namibia,Namibia,8/1/2022 0:00,"1 black rhino poached on private farm in Otjiwarongo District, Otjozondjupa Region",Diceros bicornis,"Black Rhinoceros, Browse Rhinoceros, Hook-lipped Rhinoceros, Rinoceronte negro, Rhinocéros noir",Individual - Dead,1,,,,,
MOR48960,Namibia,Namibia,8/22/2022 0:00,"1 black rhino poached on private farm in Grootfontein District, Otjozondjupa Region",Diceros bicornis,"Black Rhinoceros, Browse Rhinoceros, Hook-lipped Rhinoceros, Rinoceronte negro, Rhinocéros noir",Individual - Dead,1,,,,,
MOR48972,China,China,2/1/2022 0:00,"18 golden snub-nosed monkeys & 17 red pandas seized in Ya'an, Sichuan Province - 2 convicted (13 arrested)",Ailurus fulgens,"Lesser Panda, Red Cat-bear, Red Panda, Panda chico, Panda rojo, Pequeño panda, Panda éclatant, Petit panda",Individual - Live,17,,,,,
MOR48972,China,China,2/1/2022 0:00,"18 golden snub-nosed monkeys & 17 red pandas seized in Ya'an, Sichuan Province - 2 convicted (13 arrested)",Rhinopithecus roxellana,"Golden Snub-nosed Monkey, Sichuan Snub-nosed Monkey, Langur chato, Rhinopithèque de Roxellane, Rhinopithèque doré",Individual - Live,18,,,,,
MOR48986,India,India,8/31/2022 0:00,"2 leopard skins & pangolin skins seized in Nagaon District, Assam - 4 arrested",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin,2,,,,,
MOR48986,India,India,8/31/2022 0:00,"2 leopard skins & pangolin skins seized in Nagaon District, Assam - 4 arrested",Manidae,Pangolins,Scales,,10,Kilograms,,,
MOR48988,India,India,9/3/2022 0:00,"leopard teeth, boar teeth, parrot & giant squirrel seized in Nayagarh District, Odisha - 1 arrested",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Teeth,,,,,,
MOR48988,India,India,9/3/2022 0:00,"leopard teeth, boar teeth, parrot & giant squirrel seized in Nayagarh District, Odisha - 1 arrested",Sus,,Teeth,,,,,,
MOR48988,India,India,9/3/2022 0:00,"leopard teeth, boar teeth, parrot & giant squirrel seized in Nayagarh District, Odisha - 1 arrested",Psittacidae,"Amazons, Macaws, Parakeets, Parrots, Amazonas, Cotorras, Guacamayos, Periquitos, Loros, Amazones, Aras, Perruches, Perroquets",Individual - Live,,,,,,
MOR48988,India,India,9/3/2022 0:00,"leopard teeth, boar teeth, parrot & giant squirrel seized in Nayagarh District, Odisha - 1 arrested",Ratufa indica,"Indian Giant Squirrel, Écureuil géant de l'Inde",Individual - Unknown,,,,,,
MOR48989,India,India,9/1/2022 0:00,"1 leopard skin seized in Nayagarh district, Odisha - 1 arrested",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin,,,,,,
MOR48990,India,India,9/5/2022 0:00,"1 leopard skin seized in Nashik District, Maharashtra - 4 arrested",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin,1,,,,,
MOR48991,India,India,9/1/2022 0:00,2 arrested for advertising tiger cubs online,Panthera tigris,"Tiger, Tigre",Individual - Dead,,,,,,
MOR48993,India,India,10/15/2022 0:00,1 tusk seized in Coimbatore District - 2 arrested,Elephantidae,Elephants,Tusk,1,,,,,
MOR48994,India,India,11/1/2022 0:00,2 elephants poached in Keonjhar District,Elephantidae,Elephants,Individual - Dead,1,,,,,
MOR48994,India,India,11/1/2022 0:00,2 elephants poached in Keonjhar District,Elephantidae,Elephants,Individual - Dead,1,,,,,
MOR49004,India,India,11/16/2022 0:00,"10 ivory pieces seized in West Singhbhum District, Jharkhand - 5 arrested",Elephantidae,Elephants,Ivory Pieces - Raw,10,,,,,
MOR49006,India,India,11/18/2022 0:00,7.5 kg worked ivory pieces seized in Bengaluru - 6 arrested,Elephantidae,Elephants,Ivory - Worked,4,7.5,Kilograms,,,
MOR49006,India,India,11/18/2022 0:00,7.5 kg worked ivory pieces seized in Bengaluru - 6 arrested,Elephantidae,Elephants,Ivory - Worked,2,7.5,Kilograms,,,
MOR49006,India,India,11/18/2022 0:00,7.5 kg worked ivory pieces seized in Bengaluru - 6 arrested,Elephantidae,Elephants,Ivory - Worked,22,7.5,Kilograms,,,
MOR49007,India,India,12/1/2022 0:00,1 arrested for possession of elephant without a license in Jaunpur District,Elephantidae,Elephants,Individual - Live,1,,,,,
MOR49008,India,India,12/10/2022 0:00,"2 tusks seized in Chamarajanagar District, Karnataka - 5 arrested",Elephantidae,Elephants,Tusk,2,,,,,
MOR49010,India,India,11/1/2022 0:00,"1 leopard carcass & skin seized in Athmallik District, Odisha - 4 arrested",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skin,1,,,,,
MOR49010,India,India,11/1/2022 0:00,"1 leopard carcass & skin seized in Athmallik District, Odisha - 4 arrested",Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Meat,,,,,,
MOR49039,Viet Nam,Viet Nam,1/13/2021 0:00,"93 logs (2.56 m3) seized from vehicle in Xuan Le Commune, Thanh Hoa Province - 1 arrested",Plantae,,Wood - Logs,93,,,,,
MOR49040,Viet Nam,Viet Nam,1/8/2021 0:00,"15.8 m3 timber felled in Phi To Commune, Lam Dong Province - 3 suspects",Plantae,,Wood - Logs,,,,,,
MOR49041,Viet Nam,Viet Nam,1/18/2021 0:00,"2 logs & 12 sawn timber pieces seized from vehicle in Cu Prao Commune, Dak Lak Province - 2 suspects",Plantae,,Wood - Logs,2,,,,,
MOR49041,Viet Nam,Viet Nam,1/18/2021 0:00,"2 logs & 12 sawn timber pieces seized from vehicle in Cu Prao Commune, Dak Lak Province - 2 suspects",Plantae,,Wood - Sawn,12,,,,,
MOR49042,Viet Nam,Viet Nam,1/6/2021 0:00,"10 sawn wood pieces seized from vehicle in Ea Trang Commune, Dak Lak Province",Plantae,,Wood - Sawn,10,,,,,
MOR49044,Viet Nam,Viet Nam,1/1/2021 0:00,"18 sawn wood pieces (1 m3) seized in Loc Bao Commune, Lam Dong Province",Plantae,,Wood - Sawn,18,,,,,
MOR49045,Viet Nam,Viet Nam,1/1/2021 0:00,"2 mahogany logs seized in Loc Bao Commune, Lam Dong Province",Swietenia,,Wood - Logs,2,,,,,
MOR49045,Viet Nam,Viet Nam,1/1/2021 0:00,"2 mahogany logs seized in Loc Bao Commune, Lam Dong Province",Plantae,,Wood - Sawn,,,,,,
MOR49047,Viet Nam,Viet Nam,1/1/2021 0:00,"339 sawn wood pieces seized at Ma Am Village, Lam Dong Province",Lagerstroemia speciosa,,Wood - Sawn,339,,,,,
MOR49047,Viet Nam,Viet Nam,1/1/2021 0:00,"339 sawn wood pieces seized at Ma Am Village, Lam Dong Province",Plantae,,Wood - Sawn,339,,,,,
MOR49047,Viet Nam,Viet Nam,1/1/2021 0:00,"339 sawn wood pieces seized at Ma Am Village, Lam Dong Province",Swietenia,,Wood - Sawn,339,,,,,
MOR49048,Viet Nam,Viet Nam,1/1/2021 0:00,"5 m3 wood seized at Ma Am Village, Lam Dong Province",Plantae,,Wood (Not elsewhere specified),,,,,,
MOR49049,Viet Nam,Viet Nam,1/30/2021 0:00,"20 sawn wood pieces (5 m3) seized from vehicle in Dong Loc, Ha Tinh Province",Plantae,,Wood - Sawn,20,,,,,
MOR49050,Viet Nam,Viet Nam,2/8/2021 0:00,"14 m3 timber seized in Ea Kar District, Dak Lak Province - 2 suspects",Plantae,,Wood - Sawn,,,,,,
MOR49116,Viet Nam,Viet Nam,2/12/2021 0:00,"9 pomu wood pieces (7 m3) seized in Yang Mao Commune, Dak Lak Province - 9 arrested",Fokienia hodginsii,Fujian Cypress,Wood - Sawn,9,,,,,
MOR49124,Viet Nam,Viet Nam,3/1/2021 0:00,"29 trees (79 m3) harvested in Dak Glei District, Kon Tum Province",Magnolia,,Wood - Logs,29,,,,,
MOR49124,Viet Nam,Viet Nam,3/1/2021 0:00,"29 trees (79 m3) harvested in Dak Glei District, Kon Tum Province",Pinus,,Wood - Logs,29,,,,,
MOR49124,Viet Nam,Viet Nam,3/1/2021 0:00,"29 trees (79 m3) harvested in Dak Glei District, Kon Tum Province",Artocarpus heterophyllus,Jackfruit,Wood - Logs,29,,,,,
MOR49127,Viet Nam,Viet Nam,2/10/2021 0:00,"wood seized in Kon Chieng Commune, Gia Lai Province - 12 arrested",Plantae,,Wood (Not elsewhere specified),,,,,,
MOR49128,Viet Nam,Viet Nam,3/19/2021 0:00,"timber seized in Dak Dro Commune, Dak Nong Province - 4 arrested",Plantae,,Wood - Logs,1,,,,,
MOR49128,Viet Nam,Viet Nam,3/19/2021 0:00,"timber seized in Dak Dro Commune, Dak Nong Province - 4 arrested",Plantae,,Wood - Logs,,,,,,
MOR49130,Viet Nam,Viet Nam,3/21/2021 0:00,"162 sawn wood pieces (2.7 m3) seized along Highway 14C, Ha Giang Province",Plantae,,Wood - Sawn,162,,,,,
MOR49131,Viet Nam,Viet Nam,3/20/2021 0:00,"19 sawn wood pieces (0.28 m3) seized from vehicle in Thuan Hoa Commune, Ha Giang Province",Plantae,,Wood - Sawn,19,,,,,
MOR49138,Viet Nam,Viet Nam,3/25/2021 0:00,"acacia wood seized from residence in Tra Son Commune, Quang Nam Province - 1 suspect",Fabaceae,,Wood - Sawn,,,,,,
MOR49152,Viet Nam,Viet Nam,9/21/2022 0:00,"85 trees felled (40 m3) in Xuan Loc, Dong Nai Province - 5 suspects",Senna siamea,,Wood - Logs,85,,,,,
MOR49152,Viet Nam,Viet Nam,9/21/2022 0:00,"85 trees felled (40 m3) in Xuan Loc, Dong Nai Province - 5 suspects",Hopea,,Wood - Logs,85,,,,,
MOR49152,Viet Nam,Viet Nam,9/21/2022 0:00,"85 trees felled (40 m3) in Xuan Loc, Dong Nai Province - 5 suspects",Dipterocarpus,,Wood - Logs,85,,,,,
MOR49155,Kenya,Kenya,1/28/2022 0:00,"21 kg of ivory seized in Munyura, Rombo - 2 convicted",Elephantidae,Elephants,Ivory Pieces - Raw,,21,Kilograms,2100000,KES Kenyan Shilling,16753.2
MOR49164,"Tanzania, United Republic of","Tanzania, United Republic of",12/1/2022 0:00,6 tusks (39.34 kg) seized in Mara Region - suspects arrested,Elephantidae,Elephants,Tusk,6,39.34,Kilograms,,,
MOR49169,Malawi,Malawi,12/26/2022 0:00,1 live pangolin seized in Blantyre - 2 arrested,Manidae,Pangolins,Individual - Live,1,,,,,
MOR49172,Viet Nam,Viet Nam,5/5/2021 0:00,"31.5 m3 firewood seized in Chu Prong, Gia Lai",Plantae,,Wood - Sawn,,,,,,
MOR49239,China,China,2/1/2022 0:00,200 orchids seized in Henan Province - 1 convicted,Cymbidium goeringii,,Individual - Live,200,,,,,
MOR49276,Zambia,Zambia,6/1/2022 0:00,attempted rhino poaching in Mosi-Oa Tunya National Park - 4 arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR49277,Zambia,Zambia,6/1/2022 0:00,"4 ivory pieces seized Shamikobo area, Chikankata District - 4 arrested",Elephantidae,Elephants,Ivory Pieces - Raw,4,,,,,
MOR49278,Zambia,Zambia,6/1/2022 0:00,1 live pangolin seized at Manda Hill Shopping Mall - 6 arrested,Manidae,Pangolins,Individual - Live,1,,,,,
MOR49293,South Africa,South Africa,6/16/2022 0:00,"2 rhino horn seized from vehicle in Bedfordview, Gauteng - 2 arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2,,,,,
MOR49296,South Africa,South Africa,6/6/2022 0:00,attempted rhino poaching in Hluhluwe-iMfolozi Park - 1 arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR49297,South Africa,South Africa,6/8/2022 0:00,attempted rhino poaching in Hluhluwe–IMfolozi Park - 2 arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",,,,,,,
MOR49305,Viet Nam,Viet Nam,6/22/2022 0:00,10 pangolin scales seized in Da Nang City - 1 arrested,Manidae,Pangolins,Scales,10,,,,,
MOR49314,India,India,8/10/2021 0:00,"tusks, worked ivory & elephant bones in Kotagiri, Tamil Nadu - 1 arrested",Elephantidae,Elephants,Tusk,,,,,,
MOR49314,India,India,8/10/2021 0:00,"tusks, worked ivory & elephant bones in Kotagiri, Tamil Nadu - 1 arrested",Elephantidae,Elephants,Ivory - Worked,,,,,,
MOR49314,India,India,8/10/2021 0:00,"tusks, worked ivory & elephant bones in Kotagiri, Tamil Nadu - 1 arrested",Elephantidae,Elephants,Ivory - Worked,,,,,,
MOR49314,India,India,8/10/2021 0:00,"tusks, worked ivory & elephant bones in Kotagiri, Tamil Nadu - 1 arrested",Elephantidae,Elephants,Bone,,,,,,
MOR49334,Italy,Italy,10/29/2021 0:00,"1 tusk seized from vehicle in Desenzano del Garda, Lombardy",Elephantidae,Elephants,Tusk,1,,,,,
MOR49335,Italy,Italy,11/14/2021 0:00,2 tusks seized in Naples,Elephantidae,Elephants,Tusk,2,,,,,
MOR49336,Italy,Italy,12/23/2021 0:00,"1 tusk seized from residence in Empoli, Florence",Elephantidae,Elephants,Tusk,1,,,,,
MOR49337,Italy,Italy,4/28/2021 0:00,"1 worked tusk seized from antique shop in Terni, Umbria",Elephantidae,Elephants,Ivory - Worked,1,,,,,
MOR49338,Italy,Italy,6/20/2021 0:00,"20 worked ivory items seized in Pissignano, Umbria",Elephantidae,Elephants,Ivory - Worked,20,,,5000,EUR Euro,6000
MOR49340,Italy,Italy,7/29/2021 0:00,"2 tusks seized from residence in Varazze, Liguria",Elephantidae,Elephants,Tusk,2,,,,,
MOR49341,Italy,Italy,8/11/2021 0:00,"1 worked tusk seized from farm in Stefanaconi, Calabria",Elephantidae,Elephants,Ivory - Worked,1,,,,,
MOR49342,Japan,Japan,5/13/2021 0:00,elephant skin shoes displayed on TV,Elephantidae,Elephants,Skin - Leather Product,2,,,200000,JPY Japanese yen,1835
MOR49344,Kazakhstan,Kazakhstan,11/1/2022 0:00,"462 saiga horns seized in Alatau, Almaty",Saiga tatarica,"Saiga, Saiga Antelope, Antílope saiga, Saiga, Saïga",Horn,462,,,,,
MOR49345,Kazakhstan,Kazakhstan,7/1/2022 0:00,500 kg saiga horns in Almaty Region - 2 arrested,Saiga tatarica,"Saiga, Saiga Antelope, Antílope saiga, Saiga, Saïga",Horn,,500,Kilograms,55000000,KZT Tenge,120501
MOR49361,Guinea,Guinea,6/15/2022 0:00,"40,000 kg of rays seized in Bogolon, Boke Region - 6 charged",Rhinobatos,Guitarfishes,Individual - Dead,,40000,Kilograms,,,
MOR49361,Guinea,Guinea,6/15/2022 0:00,"40,000 kg of rays seized in Bogolon, Boke Region - 6 charged",Gymnura micrura,"Ali yékhé, Short-tailed butterfly ray, Short-tailed lesser butterfly ray, Skeete, Smooth butterfly ray, Sile liblikrai, Perhosrausku, Raie-papillon glabre, തപ്പു ത്തിരണ്ടി, 小尾燕魟, Arraia, Arraia baté, Arraia-borboleta, Arraia-caã, Arraia-manteiga, Raia-borboleta, Raia-manteiga, Raia-olho-de-ovelha, Raia-olhuda, Raya cola de rata, Raya guayanesa, Raya mariposa, Raya mariposa menor, టెంకీ కుంసాల్ , Bambay, Gladde vlinderrog, Butterfly ray, Diamond skate, Gangan, Borboleta, Carapiaçava, Guayanesa, Khop, Krídloun hladký, Motýlovec hladký, Korthalet sommerfuglerokke, Lesser butterfly ray, Khop, Kunkasari yékhè, Köppor, Mumulé, Pari gampret, Pari kelawar, Pari tembikar, Pari temirka, Pari-kelawar licin, Tchivéfi, Togenashi-tsubakuro-ei, Thappu thirandi, Tundiuraeb, Uge-borboleta, Zoun, शीवता, டேப்பர் குட்டீ தீருக்கை, பெரும் தீருக், టప్పు కూటి",Individual - Dead,,40000,Kilograms,,,
MOR49361,Guinea,Guinea,6/15/2022 0:00,"40,000 kg of rays seized in Bogolon, Boke Region - 6 charged",Glaucostegus cemiculus,"Agharde, Baqarah Qarshieh, Guitarró, Sortkindet guitarfisk, Zwartkingitaarrog, Blackchin guitarfish, Granulated guitarfish, Halavi ray, Mustlõug-logardrai, Poisson-guitare fouisseur, Poisson-guitare fouisseux, Raie guitare, Raie requin, Raie-guitare fouisseuse, Schwarzkinn-Geigenrochen, Muso nero, Pesce chitarra, Pesce violino, Kaloune, Kuntrabaxx, 吻斑犁头鳐, 吻斑犁頭鰩, Mavrorinovatos, Κιθάρα, Μαυρορινόβατος, Viola-barba-negra, Guitarra, Guitarra barba negra, Guitarra barbanegra, Guitarrón, Kemane balığı, Uzunkeler balığı, Thianker, Yana",Individual - Dead,,40000,Kilograms,,,
MOR49380,Kenya,Kenya,5/21/2021 0:00,1 elephant poached in Mount Kenya National Park,Elephantidae,Elephants,Individual - Dead,1,,,,,
MOR49381,Kenya,Kenya,5/5/2021 0:00,"1 elephant shot in Ol Donyiro, Laikipia - survived",Elephantidae,Elephants,Individual - Live,1,,,,,
MOR49382,Kenya,Kenya,8/6/2021 0:00,1 elephant poached in Tsavo East National Park,Elephantidae,Elephants,Individual - Dead,1,,,,,
MOR49383,Kenya,Kenya,8/12/2021 0:00,1 elephant speared in Siana Conservancy,Elephantidae,Elephants,Individual - Dead,1,,,,,
MOR49384,Kenya,Kenya,10/17/2021 0:00,2 elephants poached in Tsavo East National Park,Elephantidae,Elephants,Individual - Dead,2,,,,,
MOR49385,Malaysia,Malaysia,8/30/2022 0:00,"12 pangolin scales, 12 kg animal meat & other products seized Dungun, Terengganu - 11 arrested",Animalia,,Meat,,12,Kilograms,,,
MOR49385,Malaysia,Malaysia,8/30/2022 0:00,"12 pangolin scales, 12 kg animal meat & other products seized Dungun, Terengganu - 11 arrested",Rodentia-Hystricomorpha,Porcupine,Quills,20,,,,,
MOR49385,Malaysia,Malaysia,8/30/2022 0:00,"12 pangolin scales, 12 kg animal meat & other products seized Dungun, Terengganu - 11 arrested",Aquilaria,,Wood (Not elsewhere specified),,,,,,
MOR49385,Malaysia,Malaysia,8/30/2022 0:00,"12 pangolin scales, 12 kg animal meat & other products seized Dungun, Terengganu - 11 arrested",Animalia,,Foot/Hand,4,,,,,
MOR49385,Malaysia,Malaysia,8/30/2022 0:00,"12 pangolin scales, 12 kg animal meat & other products seized Dungun, Terengganu - 11 arrested",Animalia,,Claw,,,,,,
MOR49385,Malaysia,Malaysia,8/30/2022 0:00,"12 pangolin scales, 12 kg animal meat & other products seized Dungun, Terengganu - 11 arrested",Animalia,,Bone,,,,,,
MOR49385,Malaysia,Malaysia,8/30/2022 0:00,"12 pangolin scales, 12 kg animal meat & other products seized Dungun, Terengganu - 11 arrested",Manidae,Pangolins,Scales,12,,,,,
MOR49386,Nepal,Nepal,11/1/2022 0:00,"1 elephant poached in Kachankawal Municipality, Jhapa District, Koshi Province",Elephantidae,Elephants,Individual - Dead,1,,,,,
MOR49388,Netherlands,Netherlands,11/1/2021 0:00,2 arrested for trade in animal parts (big cat & primate skulls) - later convicted,Amazona brasiliensis,"Red-tailed Amazon, Red-tailed Parrot, Amazona colirroja, Loro brasileño, Loro cariazul, Papagayo de cara roja, Amazone à joues bleues, Amazone à queue rouge, Amazone du Brésil",Individual - Dead,70,,,,,
MOR49388,Netherlands,Netherlands,11/1/2021 0:00,2 arrested for trade in animal parts (big cat & primate skulls) - later convicted,Panthera pardus,"Leopard, Panther, Chita, Leopardo, Pantera, Léopard, Panthère",Skull,70,,,,,
MOR49388,Netherlands,Netherlands,11/1/2021 0:00,2 arrested for trade in animal parts (big cat & primate skulls) - later convicted,Panthera leo,"Lion, León, Lion d'Afrique",Skull,70,,,,,
MOR49388,Netherlands,Netherlands,11/1/2021 0:00,2 arrested for trade in animal parts (big cat & primate skulls) - later convicted,Pongo,,Skull,70,,,,,
